gross,gross_imputed_mean,facenumber_in_poster,TittleCode,title_year,country
54910560.0,0,0,tt0119395,0,USA
53789313.0,0,0,tt0338337,0,USA
51045801.0,0,0,tt0118055,0,USA
48468407.52680933,1,0,tt0790772,0,USA
50189179.0,0,0,tt0290095,0,USA
50024083.0,0,0,tt0114781,0,USA
50549107.0,0,0,tt1205537,0,USA
56443482.0,0,0,tt2446980,0,USA
47748610.0,0,0,tt0118583,0,USA
46975183.0,0,0,tt0822854,0,USA
50807639.0,0,0,tt0787474,0,USA
46611204.0,0,0,tt0120791,0,USA
48472213.0,0,0,tt0385307,0,USA
43060566.0,0,0,tt0253556,0,USA
45996718.0,0,0,tt1321870,0,USA
43337279.0,0,0,tt1045778,0,USA
37479778.0,0,0,tt1057500,0,USA
36965395.0,0,0,tt0473705,0,USA
40559930.0,0,0,tt1135487,0,USA
36830057.0,0,0,tt0120764,0,USA
36279230.0,0,0,tt0443632,0,USA
43119879.0,0,0,tt0253754,0,USA
35096190.0,0,0,tt0138524,0,USA
35754555.0,0,0,tt2083383,0,USA
32122249.0,0,0,tt0289848,0,USA
40076438.0,0,0,tt1034331,0,USA
32940507.0,0,0,tt0120749,0,USA
30695227.0,0,0,tt0146984,0,USA
32522352.0,0,0,tt0181875,0,USA
26082914.0,0,0,tt0329774,0,USA
29136626.0,0,0,tt0822847,0,USA
26288320.0,0,0,tt0165982,0,USA
623279547.0,0,0,tt0848228,0,USA
30063805.0,0,0,tt0259288,0,USA
18208078.0,0,0,tt0272020,0,USA
14218868.0,0,0,tt0134983,0,USA
22451.0,0,0,tt1837709,0,USA
31165421.0,0,0,tt1538403,0,USA
11802056.0,0,0,tt0765476,0,USA
25472967.0,0,0,tt0382628,0,USA
22362500.0,0,0,tt0131369,0,USA
19781879.0,0,0,tt0831887,0,USA
4426297.0,0,0,tt0294357,0,USA
10166502.0,0,0,tt0326905,0,USA
363024263.0,0,0,tt1431045,0,USA
12065985.0,0,0,tt0120701,0,USA
350123553.0,0,0,tt2179136,0,USA
80021740.0,0,0,tt1051904,0,USA
48468407.52680933,1,0,tt0115341,0,USA
48291624.0,0,0,tt0425123,0,USA
35231365.0,0,0,tt0158622,0,USA
53715611.0,0,0,tt0095956,0,USA
31199215.0,0,0,tt0379865,0,USA
48468407.52680933,1,0,tt2479478,0,USA
29580087.0,0,0,tt1314228,0,USA
44665963.0,0,0,tt2234155,0,USA
49875589.0,0,0,tt0485985,0,USA
48468407.52680933,1,0,tt0159206,0,USA
60984028.0,0,0,tt0118971,0,USA
36931089.0,0,0,tt1232200,0,USA
51317350.0,0,0,tt0116136,0,USA
28328132.0,0,0,tt0367479,0,USA
51774002.0,0,0,tt1071875,0,USA
48468407.52680933,1,0,tt1986770,0,USA
45860039.0,0,0,tt0351977,0,USA
329691196.0,0,0,tt0109830,0,USA
217326336.0,0,0,tt0952640,0,USA
166225040.0,0,0,tt0212338,0,USA
141600000.0,0,0,tt0114148,0,USA
134218018.0,0,0,tt0078346,0,USA
128769345.0,0,0,tt0117218,0,USA
177575142.0,0,0,tt0386588,0,USA
105263257.0,0,0,tt0119190,0,USA
104354205.0,0,0,tt0328828,0,USA
107100855.0,0,0,tt1535109,0,USA
98711404.0,0,0,tt1279935,0,USA
100328194.0,0,0,tt0112642,0,USA
101530738.0,0,0,tt0455944,0,USA
93815117.0,0,0,tt0252076,0,USA
91400000.0,0,0,tt0112740,0,USA
162586036.0,0,0,tt0454921,0,USA
89706988.0,0,0,tt0408790,0,USA
83000000.0,0,0,tt0109635,0,USA
70098138.0,0,0,tt0266697,0,USA
66365290.0,0,0,tt0131325,0,USA
48468407.52680933,1,0,tt0118480,0,USA
66207920.0,0,0,tt0378194,0,USA
63408614.0,0,0,tt0098439,0,USA
58422650.0,0,0,tt0104070,0,USA
56932305.0,0,0,tt0184894,0,USA
68750000.0,0,0,tt0116253,0,USA
68218041.0,0,0,tt1396218,0,USA
25040293.0,0,0,tt0865556,0,USA
55747724.0,0,0,tt1621039,0,USA
55473600.0,0,0,tt0103644,0,USA
49994804.0,0,0,tt0116250,0,USA
38553833.0,0,0,tt0116409,0,USA
34350553.0,0,0,tt1298649,0,USA
34238611.0,0,0,tt0269347,0,USA
34098563.0,0,0,tt0128278,0,USA
33828318.0,0,0,tt0338466,0,USA
33472850.0,0,0,tt0839980,0,USA
35707327.0,0,0,tt0824747,0,USA
20550712.0,0,0,tt0115857,0,USA
18573791.0,0,0,tt0116277,0,USA
25857987.0,0,0,tt0402022,0,USA
12870569.0,0,0,tt0279111,0,USA
11466088.0,0,0,tt0120390,0,USA
16088610.0,0,0,tt0780567,0,USA
51178893.0,0,0,tt2281587,0,USA
39440655.0,0,0,tt1126591,0,USA
48468407.52680933,1,0,tt0160184,0,USA
81645152.0,0,0,tt0187738,0,USA
69951824.0,0,0,tt0814314,0,USA
9483821.0,0,0,tt1308729,0,USA
66676062.0,0,0,tt0099674,0,USA
26838389.0,0,0,tt0368709,0,USA
75604320.0,0,0,tt0463034,0,USA
108200000.0,0,0,tt0081573,0,USA
5660084.0,0,0,tt0299930,0,USA
58297830.0,0,0,tt0118617,0,USA
57386369.0,0,0,tt0203009,0,USA
45207112.0,0,0,tt0249478,0,USA
62563543.0,0,0,tt1355683,0,USA
33574332.0,0,0,tt0418689,0,USA
73343413.0,0,0,tt1197624,0,USA
25031037.0,0,0,tt0462322,0,USA
22843047.0,0,0,tt0120603,0,USA
5755286.0,0,0,tt0338216,0,USA
164435221.0,0,0,tt0264464,0,USA
95720716.0,0,0,tt1790885,0,USA
118683135.0,0,0,tt0452594,0,USA
143704210.0,0,0,tt0795421,0,USA
110476776.0,0,0,tt0817230,0,USA
80270227.0,0,0,tt0377818,0,USA
36385763.0,0,0,tt0120863,0,USA
37035845.0,0,0,tt1488555,0,USA
42438300.0,0,0,tt0112641,0,USA
23020488.0,0,0,tt0245803,0,USA
90567722.0,0,0,tt0183505,0,USA
35092918.0,0,0,tt0790604,0,USA
296623634.0,0,0,tt1259571,0,USA
267652016.0,0,0,tt0126029,0,USA
62453315.0,0,0,tt1385826,0,USA
165500000.0,0,0,tt0102798,0,USA
153620822.0,0,0,tt0116695,0,USA
218628680.0,0,0,tt1637725,0,USA
147637474.0,0,0,tt0119822,0,USA
135014968.0,0,0,tt0129290,0,USA
2175312.0,0,0,tt1229340,0,USA
126203320.0,0,0,tt0280590,0,USA
126975169.0,0,0,tt1650062,0,USA
125548685.0,0,0,tt0195685,0,USA
105807520.0,0,0,tt0251127,0,USA
191616238.0,0,0,tt2294449,0,USA
105264608.0,0,0,tt0110148,0,USA
97680195.0,0,0,tt1068680,0,USA
126088877.0,0,0,tt1489889,0,USA
91030827.0,0,0,tt0120686,0,USA
150315155.0,0,0,tt1528854,0,USA
127997349.0,0,0,tt2180411,0,USA
88504640.0,0,0,tt0454848,0,USA
81517441.0,0,0,tt0120784,0,USA
81022333.0,0,0,tt0112715,0,USA
75621915.0,0,0,tt1389137,0,USA
79948113.0,0,0,tt0448011,0,USA
88658172.0,0,0,tt0427229,0,USA
75888270.0,0,0,tt0377109,0,USA
84244877.0,0,0,tt1570728,0,USA
75367693.0,0,0,tt0356634,0,USA
73701902.0,0,0,tt0388419,0,USA
75605492.0,0,0,tt1210166,0,USA
67823573.0,0,0,tt0114069,0,USA
67128202.0,0,0,tt1075417,0,USA
70496802.0,0,0,tt0434409,0,USA
60470220.0,0,0,tt0300471,0,USA
58336565.0,0,0,tt0381971,0,USA
66002004.0,0,0,tt0400497,0,USA
54997476.0,0,0,tt0260866,0,USA
52752475.0,0,0,tt0250797,0,USA
55092830.0,0,0,tt1464540,0,USA
50815288.0,0,0,tt0365737,0,USA
52822418.0,0,0,tt4172430,0,USA
50150619.0,0,0,tt2262227,0,USA
48745150.0,0,0,tt0408345,0,USA
50007168.0,0,0,tt0118548,0,USA
48154732.0,0,0,tt0119173,0,USA
48265581.0,0,0,tt0119174,0,USA
44737059.0,0,0,tt0191397,0,USA
56724080.0,0,0,tt1605630,0,USA
47553512.0,0,0,tt2106361,0,USA
42610000.0,0,0,tt0109254,0,USA
41482207.0,0,0,tt0099700,0,USA
47105085.0,0,0,tt1872194,0,USA
41256277.0,0,0,tt0119874,0,USA
40905277.0,0,0,tt0313443,0,USA
38590500.0,0,0,tt0110725,0,USA
39177541.0,0,0,tt0424774,0,USA
39778599.0,0,0,tt0163978,0,USA
37486138.0,0,0,tt0350028,0,USA
38105077.0,0,0,tt1186367,0,USA
35168395.0,0,0,tt0126916,0,USA
32800000.0,0,0,tt0117765,0,USA
33643461.0,0,0,tt1392197,0,USA
32741596.0,0,0,tt1212419,0,USA
31874869.0,0,0,tt0264935,0,USA
27067160.0,0,0,tt0160916,0,USA
26616999.0,0,0,tt1517260,0,USA
26199517.0,0,0,tt0309377,0,USA
25450527.0,0,0,tt0963178,0,USA
25407250.0,0,0,tt0116225,0,USA
48468407.52680933,1,0,tt2355844,0,USA
23159305.0,0,0,tt0129167,0,USA
24006726.0,0,0,tt0362270,0,USA
20389967.0,0,0,tt1124037,0,USA
19593740.0,0,0,tt0289992,0,USA
19118247.0,0,0,tt0331933,0,USA
26442251.0,0,0,tt2199571,0,USA
17114882.0,0,0,tt0765443,0,USA
18472363.0,0,0,tt0378109,0,USA
21557240.0,0,0,tt1240982,0,USA
21283440.0,0,0,tt1462041,0,USA
10556196.0,0,0,tt0119592,0,USA
16671505.0,0,0,tt0109190,0,USA
10400000.0,0,0,tt0114345,0,USA
9528092.0,0,0,tt0977855,0,USA
48468407.52680933,1,0,tt2189221,0,USA
9795017.0,0,0,tt0113451,0,USA
20488579.0,0,0,tt1034032,0,USA
19445217.0,0,0,tt1559547,0,USA
28837115.0,0,0,tt1608290,0,USA
6471394.0,0,0,tt0315824,0,USA
6291602.0,0,0,tt0181151,0,USA
10706786.0,0,0,tt1502404,0,USA
43905746.0,0,0,tt0267804,0,USA
48468407.52680933,1,0,tt3006802,0,USA
21413502.0,0,0,tt0098987,0,USA
124107476.0,0,0,tt0181865,0,USA
197171806.0,0,0,tt0097576,0,USA
31569268.0,0,0,tt1823672,0,USA
66488090.0,0,0,tt0145681,0,USA
95308367.0,0,0,tt0258000,0,USA
48468407.52680933,1,0,tt0473553,0,USA
60652036.0,0,0,tt0120188,0,USA
50173190.0,0,0,tt0272152,0,USA
47095453.0,0,0,tt0035423,0,USA
37879996.0,0,0,tt0230030,0,USA
25900000.0,0,0,tt0087089,0,USA
53574088.0,0,0,tt0381849,0,USA
37339525.0,0,0,tt0120780,0,USA
60154431.0,0,0,tt0115798,0,USA
103738726.0,0,0,tt0099422,0,USA
69304264.0,0,0,tt0155267,0,USA
29781453.0,0,0,tt0200027,0,USA
48468407.52680933,1,0,tt0083944,0,USA
15519841.0,0,0,tt0308353,0,USA
5600000.0,0,0,tt0117002,0,USA
126805112.0,0,0,tt0119738,0,USA
93607673.0,0,0,tt0265029,0,USA
67263182.0,0,0,tt0278504,0,USA
92001027.0,0,0,tt0117731,0,USA
10539414.0,0,0,tt1075747,0,USA
58918501.0,0,0,tt0115956,0,USA
181395380.0,0,0,tt0119528,0,USA
130512915.0,0,0,tt0109813,0,USA
110000082.0,0,0,tt0306047,0,USA
106807667.0,0,0,tt0212346,0,USA
101702060.0,0,0,tt0373051,0,USA
95149435.0,0,0,tt0368933,0,USA
100768056.0,0,0,tt0107798,0,USA
92115211.0,0,0,tt0109446,0,USA
93452056.0,0,0,tt0825232,0,USA
83287363.0,0,0,tt0105112,0,USA
60962878.0,0,0,tt1392214,0,USA
76261036.0,0,0,tt0139654,0,USA
71423726.0,0,0,tt0177789,0,USA
71277420.0,0,0,tt0257106,0,USA
88625922.0,0,0,tt1204342,0,USA
70001065.0,0,0,tt0120611,0,USA
67253092.0,0,0,tt0393162,0,USA
66790248.0,0,0,tt0264472,0,USA
65557989.0,0,0,tt0118615,0,USA
60786269.0,0,0,tt0200550,0,USA
162792677.0,0,0,tt0120623,0,USA
31598308.0,0,0,tt0120681,0,USA
53854588.0,0,0,tt0117918,0,USA
48468407.52680933,1,0,tt0063829,0,USA
52580895.0,0,0,tt0384642,0,USA
51019112.0,0,0,tt0371724,0,USA
48114556.0,0,0,tt0396592,0,USA
46280507.0,0,0,tt1086772,0,USA
38360195.0,0,0,tt0408985,0,USA
46815748.0,0,0,tt0110997,0,USA
35617599.0,0,0,tt0113419,0,USA
47307550.0,0,0,tt1615065,0,USA
32003620.0,0,0,tt0337921,0,USA
28133159.0,0,0,tt0429589,0,USA
27400000.0,0,0,tt0087182,0,USA
24343673.0,0,0,tt0445922,0,USA
22877808.0,0,0,tt0959337,0,USA
20400913.0,0,0,tt0116421,0,USA
20101861.0,0,0,tt0117108,0,USA
25200412.0,0,0,tt0775552,0,USA
19719930.0,0,0,tt0237572,0,USA
19377727.0,0,0,tt0395251,0,USA
15527125.0,0,0,tt0149624,0,USA
13560960.0,0,0,tt0113987,0,USA
11146409.0,0,0,tt0118956,0,USA
7916887.0,0,0,tt1046997,0,USA
15279680.0,0,0,tt0814022,0,USA
7262288.0,0,0,tt0246464,0,USA
4584886.0,0,0,tt0484740,0,USA
2154540.0,0,0,tt0120107,0,USA
8129455.0,0,0,tt1634122,0,USA
48468407.52680933,1,0,tt0249516,0,USA
136019448.0,0,0,tt1024648,0,USA
183875760.0,0,0,tt0106977,0,USA
67061228.0,0,0,tt1038919,0,USA
53300852.0,0,0,tt0117665,0,USA
150415432.0,0,0,tt0089880,0,USA
44834712.0,0,0,tt0116731,0,USA
84300000.0,0,0,tt0032910,0,USA
1500000.0,0,0,tt0080855,0,USA
62318875.0,0,0,tt0401855,0,USA
5773519.0,0,0,tt1976009,0,USA
51768623.0,0,0,tt0181536,0,USA
37035515.0,0,0,tt0191754,0,USA
24430272.0,0,0,tt0253867,0,USA
158348400.0,0,0,tt0106918,0,USA
31136950.0,0,0,tt1438254,0,USA
29113588.0,0,0,tt0472399,0,USA
138447667.0,0,0,tt1232829,0,USA
87856565.0,0,0,tt0343135,0,USA
70100000.0,0,0,tt0103859,0,USA
159578352.0,0,0,tt2404463,0,USA
45290318.0,0,0,tt1648179,0,USA
41543207.0,0,0,tt0257756,0,USA
41252428.0,0,0,tt0117057,0,USA
35228696.0,0,0,tt0265349,0,USA
59992760.0,0,0,tt0889583,0,USA
37652565.0,0,0,tt1486185,0,USA
24375436.0,0,0,tt0179626,0,USA
24127895.0,0,0,tt0399295,0,USA
26404753.0,0,0,tt1598828,0,USA
6105175.0,0,0,tt2788710,0,USA
48468407.52680933,1,0,tt0055689,0,USA
116724075.0,0,0,tt0298203,0,USA
56083966.0,0,0,tt0183790,0,USA
293501675.0,0,0,tt0167404,0,USA
18600911.0,0,0,tt1568338,0,USA
7204138.0,0,0,tt1053810,0,USA
90800000.0,0,0,tt0087538,0,USA
150117807.0,0,0,tt1800241,0,USA
163947053.0,0,0,tt1041829,0,USA
116735231.0,0,0,tt0150377,0,USA
118500000.0,0,0,tt0096874,0,USA
166147885.0,0,0,tt2322441,0,USA
111760631.0,0,0,tt0338459,0,USA
108706165.0,0,0,tt0117913,0,USA
138614544.0,0,0,tt0349205,0,USA
125069696.0,0,0,tt1091191,0,USA
107458785.0,0,0,tt0104694,0,USA
102310175.0,0,0,tt3065204,0,USA
96917897.0,0,0,tt1285016,0,USA
93952276.0,0,0,tt1001508,0,USA
90703745.0,0,0,tt0362120,0,USA
89138076.0,0,0,tt0134084,0,USA
87666629.0,0,0,tt0099088,0,USA
90353764.0,0,0,tt2561572,0,USA
82522790.0,0,0,tt0103874,0,USA
94125426.0,0,0,tt1135503,0,USA
95001343.0,0,0,tt0453562,0,USA
81292135.0,0,0,tt0134119,0,USA
86208010.0,0,0,tt2096672,0,USA
81593527.0,0,0,tt0397313,0,USA
75274748.0,0,0,tt2361509,0,USA
90835030.0,0,0,tt2869728,0,USA
72455275.0,0,0,tt0104691,0,USA
75305995.0,0,0,tt0350258,0,USA
74098862.0,0,0,tt0401792,0,USA
72266306.0,0,0,tt0443274,0,USA
71347010.0,0,0,tt1155056,0,USA
70836296.0,0,0,tt0256380,0,USA
70163652.0,0,0,tt0421729,0,USA
66808615.0,0,0,tt0236493,0,USA
115603980.0,0,0,tt1809398,0,USA
64149837.0,0,0,tt0974661,0,USA
83906114.0,0,0,tt2203939,0,USA
66466372.0,0,0,tt1144884,0,USA
72306065.0,0,0,tt3682448,0,USA
59068786.0,0,0,tt0159273,0,USA
60923325.0,0,0,tt1226229,0,USA
57887882.0,0,0,tt0358135,0,USA
53955614.0,0,0,tt0122718,0,USA
54967359.0,0,0,tt0120177,0,USA
57981889.0,0,0,tt1189340,0,USA
53082743.0,0,0,tt0482571,0,USA
54414716.0,0,0,tt2170439,0,USA
57011847.0,0,0,tt0765446,0,USA
50859889.0,0,0,tt0472043,0,USA
52000688.0,0,0,tt1424381,0,USA
49851591.0,0,0,tt0091396,0,USA
47781388.0,0,0,tt0363988,0,USA
52320979.0,0,0,tt0410297,0,USA
47806295.0,0,0,tt0397101,0,USA
51853450.0,0,0,tt1462769,0,USA
46012734.0,0,0,tt0866439,0,USA
47034272.0,0,0,tt1742044,0,USA
45856732.0,0,0,tt0119978,0,USA
59588068.0,0,0,tt0348836,0,USA
44175394.0,0,0,tt0118607,0,USA
45500797.0,0,0,tt0104839,0,USA
41797066.0,0,0,tt0758730,0,USA
38087756.0,0,0,tt0110989,0,USA
37752931.0,0,0,tt0174480,0,USA
50562555.0,0,0,tt0758766,0,USA
37371385.0,0,0,tt1092026,0,USA
37101011.0,0,0,tt1694020,0,USA
38176892.0,0,0,tt1262416,0,USA
35183792.0,0,0,tt0101761,0,USA
38543473.0,0,0,tt1956620,0,USA
42575718.0,0,0,tt1622979,0,USA
33508922.0,0,0,tt0223897,0,USA
42071069.0,0,0,tt0332047,0,USA
32853640.0,0,0,tt0817538,0,USA
42615685.0,0,0,tt2557490,0,USA
32055248.0,0,0,tt0111143,0,USA
31836745.0,0,0,tt0477302,0,USA
30993544.0,0,0,tt1126618,0,USA
30981850.0,0,0,tt0430308,0,USA
30199105.0,0,0,tt0160009,0,USA
29077547.0,0,0,tt0294870,0,USA
29374178.0,0,0,tt0163983,0,USA
28535768.0,0,0,tt0129280,0,USA
27663982.0,0,0,tt0116654,0,USA
25178165.0,0,0,tt0230838,0,USA
25117498.0,0,0,tt0444682,0,USA
32645.0,0,0,tt0070379,0,USA
24332324.0,0,0,tt0110971,0,USA
22717758.0,0,0,tt0120800,0,USA
22433915.0,0,0,tt0269095,0,USA
22326247.0,0,0,tt0132512,0,USA
21176322.0,0,0,tt0329691,0,USA
20300000.0,0,0,tt0115907,0,USA
15962471.0,0,0,tt0422720,0,USA
14942422.0,0,0,tt0113552,0,USA
14967182.0,0,0,tt0208988,0,USA
14375181.0,0,0,tt0093278,0,USA
20999103.0,0,0,tt0432283,0,USA
14448589.0,0,0,tt0282687,0,USA
14358033.0,0,0,tt0104850,0,USA
14018364.0,0,0,tt0363282,0,USA
20113965.0,0,0,tt1430615,0,USA
13376506.0,0,0,tt0120646,0,USA
13838130.0,0,0,tt0450405,0,USA
5773519.0,0,0,tt1976009,0,USA
9652000.0,0,0,tt0266489,0,USA
12081447.0,0,0,tt1111948,0,USA
10431220.0,0,0,tt0176269,0,USA
6114237.0,0,0,tt0160399,0,USA
18438149.0,0,0,tt0763831,0,USA
511920.0,0,0,tt0361500,0,USA
10640645.0,0,0,tt2515034,0,USA
80050171.0,0,0,tt0486822,0,USA
7564000.0,0,0,tt0113243,0,USA
876671.0,0,0,tt0455782,0,USA
463730.0,0,0,tt0357054,0,USA
50693162.0,0,0,tt0109506,0,USA
63411478.0,0,0,tt0452694,0,USA
42640890.0,0,0,tt0490084,0,USA
144512310.0,0,0,tt0232500,0,USA
35287788.0,0,0,tt1142977,0,USA
25335935.0,0,0,tt0379786,0,USA
5881504.0,0,0,tt0312329,0,USA
29802761.0,0,0,tt1661382,0,USA
127214072.0,0,0,tt0256415,0,USA
88915214.0,0,0,tt1142988,0,USA
30400000.0,0,0,tt0117608,0,USA
85570368.0,0,0,tt0287717,0,USA
75668868.0,0,0,tt0111280,0,USA
58700247.0,0,0,tt1067583,0,USA
48468407.52680933,1,0,tt0115082,0,USA
50668906.0,0,0,tt0174856,0,USA
39177215.0,0,0,tt0278435,0,USA
40334024.0,0,0,tt0125022,0,USA
71038190.0,0,0,tt3450650,0,USA
24044532.0,0,0,tt0225071,0,USA
22770864.0,0,0,tt0279889,0,USA
17305211.0,0,0,tt0116259,0,USA
16991902.0,0,0,tt0202470,0,USA
47536959.0,0,0,tt0929632,0,USA
10300000.0,0,0,tt0118158,0,USA
13782838.0,0,0,tt0084787,0,USA
41997790.0,0,0,tt1411250,0,USA
6482195.0,0,0,tt0119210,0,USA
623374.0,0,0,tt0193560,0,USA
7871693.0,0,0,tt0970411,0,USA
16377274.0,0,0,tt1560747,0,USA
9589875.0,0,0,tt0469903,0,USA
34912982.0,0,0,tt2304933,0,USA
109712885.0,0,0,tt3076658,0,USA
92173235.0,0,0,tt0840361,0,USA
41102171.0,0,0,tt1586265,0,USA
60338891.0,0,0,tt0887883,0,USA
48006503.0,0,0,tt0410377,0,USA
22450975.0,0,0,tt0175880,0,USA
44867349.0,0,0,tt1385867,0,USA
46813366.0,0,0,tt1292566,0,USA
72279690.0,0,0,tt1564349,0,USA
191449475.0,0,0,tt1099212,0,USA
71026631.0,0,0,tt0251160,0,USA
68208190.0,0,0,tt0181316,0,USA
150368971.0,0,0,tt1723121,0,USA
50129186.0,0,0,tt0118771,0,USA
50213619.0,0,0,tt1231587,0,USA
42019483.0,0,0,tt2978462,0,USA
23360779.0,0,0,tt0184858,0,USA
26183197.0,0,0,tt0266465,0,USA
20991497.0,0,0,tt1243974,0,USA
13052741.0,0,0,tt0116410,0,USA
14378353.0,0,0,tt0120834,0,USA
33037754.0,0,0,tt1161864,0,USA
12339633.0,0,0,tt0119177,0,USA
2954405.0,0,0,tt0141399,0,USA
30105968.0,0,0,tt0482603,0,USA
37788228.0,0,0,tt0325537,0,USA
277313371.0,0,0,tt1119646,0,USA
205399422.0,0,0,tt0145660,0,USA
251188924.0,0,0,tt0096895,0,USA
144731527.0,0,0,tt0104714,0,USA
255950375.0,0,0,tt0878804,0,USA
48468407.52680933,1,0,tt4085584,0,USA
112692062.0,0,0,tt0227538,0,USA
117528646.0,0,0,tt1499658,0,USA
171031347.0,0,0,tt1403865,0,USA
124732962.0,0,0,tt0458352,0,USA
82300000.0,0,0,tt0079945,0,USA
134455175.0,0,0,tt2024432,0,USA
79100000.0,0,0,tt0101540,0,USA
81159365.0,0,0,tt0478087,0,USA
67962333.0,0,0,tt0372237,0,USA
78651430.0,0,0,tt0116209,0,USA
64604977.0,0,0,tt0119488,0,USA
63939454.0,0,0,tt0405325,0,USA
63826569.0,0,0,tt0119360,0,USA
60054449.0,0,0,tt0114508,0,USA
26505000.0,0,0,tt0087800,0,USA
61280963.0,0,0,tt0209958,0,USA
56876365.0,0,0,tt0120744,0,USA
59699513.0,0,0,tt1028576,0,USA
52277485.0,0,0,tt0316465,0,USA
55802754.0,0,0,tt1632708,0,USA
55291815.0,0,0,tt4438848,0,USA
83299761.0,0,0,tt2140373,0,USA
48169908.0,0,0,tt0104797,0,USA
67523385.0,0,0,tt1758830,0,USA
49474048.0,0,0,tt0976238,0,USA
45802315.0,0,0,tt0834001,0,USA
43792641.0,0,0,tt0762114,0,USA
57651794.0,0,0,tt0437863,0,USA
43894863.0,0,0,tt0417001,0,USA
41954997.0,0,0,tt0119008,0,USA
76600000.0,0,0,tt0084516,0,USA
39692139.0,0,0,tt0335245,0,USA
37553932.0,0,0,tt1637688,0,USA
37481242.0,0,0,tt1212436,0,USA
39026186.0,0,0,tt0491152,0,USA
48468407.52680933,1,0,tt2368645,0,USA
33422806.0,0,0,tt0265087,0,USA
48468407.52680933,1,0,tt0074174,0,USA
31598308.0,0,0,tt0120681,0,USA
37617947.0,0,0,tt0762121,0,USA
33987757.0,0,0,tt0376541,0,USA
37304950.0,0,0,tt1616195,0,USA
30691439.0,0,0,tt0790686,0,USA
30307804.0,0,0,tt0238546,0,USA
30669413.0,0,0,tt0100403,0,USA
28687835.0,0,0,tt0880578,0,USA
26494611.0,0,0,tt0124298,0,USA
25266129.0,0,0,tt0300051,0,USA
25863915.0,0,0,tt1712170,0,USA
25078937.0,0,0,tt0119668,0,USA
48468407.52680933,1,0,tt3276924,0,USA
24276500.0,0,0,tt0104427,0,USA
20981633.0,0,0,tt0443701,0,USA
22913677.0,0,0,tt0327679,0,USA
28064226.0,0,0,tt1600195,0,USA
19389454.0,0,0,tt0185014,0,USA
25871834.0,0,0,tt0426592,0,USA
19692608.0,0,0,tt1235522,0,USA
19294901.0,0,0,tt0257516,0,USA
20275446.0,0,0,tt1547234,0,USA
34507079.0,0,0,tt2967224,0,USA
17609982.0,0,0,tt1904996,0,USA
17596256.0,0,0,tt0492389,0,USA
14998070.0,0,0,tt0891527,0,USA
14587732.0,0,0,tt0099587,0,USA
18317151.0,0,0,tt0841046,0,USA
11405825.0,0,0,tt0120824,0,USA
13264986.0,0,0,tt0244000,0,USA
10268846.0,0,0,tt0365929,0,USA
13303319.0,0,0,tt0478304,0,USA
10499968.0,0,0,tt1742334,0,USA
7659747.0,0,0,tt0304711,0,USA
7948159.0,0,0,tt0450314,0,USA
11631245.0,0,0,tt0383060,0,USA
10137502.0,0,0,tt3488710,0,USA
6448817.0,0,0,tt0120479,0,USA
7458269.0,0,0,tt0401445,0,USA
4651977.0,0,0,tt0105211,0,USA
4496583.0,0,0,tt0106469,0,USA
630779.0,0,0,tt0134154,0,USA
48468407.52680933,1,0,tt0490087,0,USA
102413606.0,0,0,tt1790864,0,USA
10214013.0,0,0,tt2358925,0,USA
32000000.0,0,0,tt0106226,0,USA
10139254.0,0,0,tt0414993,0,USA
11227940.0,0,0,tt0163579,0,USA
183125.0,0,0,tt1656186,0,USA
37432299.0,0,0,tt2726560,0,USA
10654581.0,0,0,tt0138304,0,USA
6543194.0,0,0,tt0167203,0,USA
13101142.0,0,0,tt1540128,0,USA
48468407.52680933,1,0,tt0082979,0,USA
141340178.0,0,0,tt0104257,0,USA
51758599.0,0,0,tt0242445,0,USA
117559438.0,0,0,tt0208003,0,USA
21426805.0,0,0,tt1093357,0,USA
35057332.0,0,0,tt1800741,0,USA
28927720.0,0,0,tt0204626,0,USA
33682273.0,0,0,tt0330793,0,USA
4280577.0,0,0,tt0380389,0,USA
17120019.0,0,0,tt1656190,0,USA
8406264.0,0,0,tt0120797,0,USA
309125409.0,0,0,tt0086190,0,USA
34180954.0,0,0,tt0976051,0,USA
17225675.0,0,0,tt1655460,0,USA
173381405.0,0,0,tt0319343,0,USA
104632573.0,0,0,tt0117333,0,USA
60328558.0,0,0,tt0096061,0,USA
169076745.0,0,0,tt1478338,0,USA
101470202.0,0,0,tt1245492,0,USA
50041732.0,0,0,tt0145531,0,USA
48814909.0,0,0,tt0203019,0,USA
57744720.0,0,0,tt1135084,0,USA
21784432.0,0,0,tt1931435,0,USA
37911876.0,0,0,tt1464174,0,USA
54696902.0,0,0,tt0945513,0,USA
36733909.0,0,0,tt0106246,0,USA
35063732.0,0,0,tt0481369,0,USA
48468407.52680933,1,0,tt0078723,0,USA
32701088.0,0,0,tt0418647,0,USA
31493782.0,0,0,tt0399146,0,USA
16640210.0,0,0,tt0163988,0,USA
13763130.0,0,0,tt1053424,0,USA
4357000.0,0,0,tt0115725,0,USA
22525921.0,0,0,tt0790628,0,USA
3562749.0,0,0,tt0118829,0,USA
2899970.0,0,0,tt0150216,0,USA
1304837.0,0,0,tt0452624,0,USA
48468407.52680933,1,0,tt0306892,0,USA
78800000.0,0,0,tt0078788,0,USA
17797316.0,0,0,tt1322312,0,USA
